alcom,"0,3912327901",,arq,"0,000013984938222",,totalEdges,154388,,totalLoc,1080052,,noo,143011,,totalClasses,2151,,totalIpr,126491,,totalClasses,2151,
totalFunctions,12697,,totalFunctionsMethods,143011,,totalNodes,76806,,totalCyclomaticComplexity,231194,,,,,externalDependencies,1087,,totalFp,126491,,maxInheritanceDepth,9,
totalClasses,671,,total_service_requests,143011,,totalConnectedComponents,10100,,totalHalsteadVolume,3369808,,,,,sam,"0,4946536495",,totalOpr,76806,,sidc,"0,0041841004",
totalInputParameters,20348,,,,,totalCC,97782,,avgCommentDensity,0,,,,,,,,totalCp,2151,,,,
uniqueParameters,1487,,,,,,,,avgMI,"57,4115171701",,,,,,,,totalOt,768060,,,,
totalMethodFrequencies,12697,,,,,,,,,,,,,,,,,totalWeights,128642,,,,
lcom,"262,5172022",,,,,,,,,,,,,,,,,totalDgs,"36,7071129707",,,,
,,,,,,,,,,,,,,,,,,totalFgs,"5,9705228463",,,,
,,,,,,,,,,,,,,,,,,totalSgm,"219,1606566151",,,,
